TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,EFFECTIVE DATE
72,CPT_II,3384F,,,10/1/2008
72,CPT_II,3386F,,,10/1/2008
72,CPT_II,3388F,,,10/1/2008
72,CPT_II,3390F,,,10/1/2008
72,CPT_II,4180F,,,1/1/2008
72,CPT_II,4180F,1P,,1/1/2008
72,CPT_II,4180F,2P,,1/1/2008
72,CPT_II,4180F,3P,,1/1/2008
72,CPT_II,4180F,8P,,1/1/2008
72,I9,153,,,1/1/1984
72,I9,153.1,,,1/1/1984
72,I9,153.2,,,1/1/1984
72,I9,153.3,,,1/1/1984
72,I9,153.4,,,1/1/1984
72,I9,153.5,,,1/1/1984
72,I9,153.6,,,1/1/1984
72,I9,153.7,,,1/1/1984
72,I9,153.8,,,1/1/1984
72,I9,153.9,,,1/1/1984
76,C4,36555,,,1/1/2004
76,C4,36556,,,1/1/2004
76,C4,36557,,,1/1/2004
76,C4,36558,,,1/1/2004
76,C4,36560,,,1/1/2004
76,C4,36561,,,1/1/2004
76,C4,36563,,,1/1/2004
76,C4,36565,,,1/1/2004
76,C4,36566,,,1/1/2004
76,C4,36568,,,1/1/2004
76,C4,36569,,,1/1/2004
76,C4,36570,,,1/1/2004
76,C4,36571,,,1/1/2004
76,C4,36578,,,1/1/2004
76,C4,36580,,,1/1/2004
76,C4,36581,,,1/1/2004
76,C4,36582,,,1/1/2004
76,C4,36583,,,1/1/2004
76,C4,36584,,,1/1/2004
76,C4,36585,,,1/1/2004
76,C4,93503,,,1/1/1990
76,CPT_II,6030F,,,1/1/2008
76,CPT_II,6030F,8P,,1/1/2008
76,CPT_II,6030F,1P,,1/1/2008
79,C4,90935,,,1/1/1990
79,C4,90937,,,1/1/1990
79,C4,90945,,,1/1/1990
79,C4,90947,,,1/1/1990
79,C4,90957,,,1/1/2009
79,C4,90958,,,1/1/2009
79,C4,90959,,,1/1/2009
79,C4,90960,,,1/1/2009
79,C4,90961,,,1/1/2009
79,C4,90962,,,1/1/2009
79,C4,90965,,,1/1/2009
79,C4,90966,,,1/1/2009
79,C4,90969,,,1/1/2009
79,C4,90970,,,1/1/2009
79,CPT_II,4037F,,,7/1/2006
79,CPT_II,4037F,8P,,7/1/2007
79,CPT_II,4037F,1P,,7/1/2006
79,CPT_II,4037F,2P,,7/1/2006
79,CPT_II,4037F,3P,,7/1/2006
79,I9,585.6,,,10/1/2005
81,C4,90935,,,1/1/1990
81,C4,90937,,,1/1/1990
81,C4,90957,,,1/1/2009
81,C4,90958,,,1/1/2009
81,C4,90959,,,1/1/2009
81,C4,90960,,,1/1/2009
81,C4,90961,,,1/1/2009
81,C4,90962,,,1/1/2009
81,I9,585.6,,,10/1/2005
82,C4,90945,,,1/1/1990
82,C4,90947,,,1/1/1990
82,C4,90965,,,1/1/2009
82,C4,90966,,,1/1/2009
82,C4,90969,,,1/1/2009
82,C4,90970,,,1/1/2009
82,I9,585.6,,,10/1/2005
83,C4,99201,,,1/1/1992
83,C4,99202,,,1/1/1992
83,C4,99203,,,1/1/1992
83,C4,99204,,,1/1/1992
83,C4,99205,,,1/1/1992
83,C4,99212,,,1/1/1992
83,C4,99213,,,1/1/1992
83,C4,99214,,,1/1/1992
83,C4,99215,,,1/1/1992
83,C4,99241,,,1/1/1992
83,C4,99242,,,1/1/1992
83,C4,99243,,,1/1/1992
83,C4,99244,,,1/1/1992
83,C4,99245,,,1/1/1992
83,CPT_II,1119F,,,1/1/2008
83,CPT_II,1121F,,,1/1/2008
83,CPT_II,3265F,1P,,1/1/2008
83,CPT_II,3265F,2P,,1/1/2008
83,CPT_II,3265F,,,1/1/2008
83,CPT_II,3265F,8P,,1/1/2008
83,I9,70.51,,,10/1/1990
83,I9,70.54,,,10/1/1993
83,I9,70.7,,,10/1/2004
84,C4,99201,,,1/1/1992
84,C4,99202,,,1/1/1992
84,C4,99203,,,1/1/1992
84,C4,99204,,,1/1/1992
84,C4,99205,,,1/1/1992
84,C4,99212,,,1/1/1992
84,C4,99213,,,1/1/1992
84,C4,99214,,,1/1/1992
84,C4,99215,,,1/1/1992
84,C4,99241,,,1/1/1992
84,C4,99242,,,1/1/1992
84,C4,99243,,,1/1/1992
84,C4,99244,,,1/1/1992
84,C4,99245,,,1/1/1992
84,CPT_II,3218F,,,10/1/2007
84,CPT_II,3218F,1P,,10/1/2007
84,CPT_II,3218F,8P,,10/1/2007
84,CPT_II,4150F,,,10/1/2007
84,CPT_II,4151F,,,10/1/2007
84,I9,70.54,,,10/1/1993
85,C4,99201,,,1/1/1992
85,C4,99202,,,1/1/1992
85,C4,99203,,,1/1/1992
85,C4,99204,,,1/1/1992
85,C4,99205,,,1/1/1992
85,C4,99212,,,1/1/1992
85,C4,99213,,,1/1/1992
85,C4,99214,,,1/1/1992
85,C4,99215,,,1/1/1992
85,C4,99241,,,1/1/1992
85,C4,99242,,,1/1/1992
85,C4,99243,,,1/1/1992
85,C4,99244,,,1/1/1992
85,C4,99245,,,1/1/1992
85,CPT_II,3266F,,,1/1/2008
85,CPT_II,3266F,8P,,1/1/2008
85,HCPCS,G8458,,,1/1/2008
85,HCPCS,G8459,,,1/1/2008
85,I9,70.54,,,10/1/1993
86,C4,99201,,,1/1/1992
86,C4,99202,,,1/1/1992
86,C4,99203,,,1/1/1992
86,C4,99204,,,1/1/1992
86,C4,99205,,,1/1/1992
86,C4,99212,,,1/1/1992
86,C4,99213,,,1/1/1992
86,C4,99214,,,1/1/1992
86,C4,99215,,,1/1/1992
86,C4,99241,,,1/1/1992
86,C4,99242,,,1/1/1992
86,C4,99243,,,1/1/1992
86,C4,99244,,,1/1/1992
86,C4,99245,,,1/1/1992
86,CPT_II,4153F,,,10/1/2007
86,CPT_II,4153F,8P,,10/1/2007
86,CPT_II,4153F,1P,,10/1/2007
86,CPT_II,4153F,2P,,10/1/2007
86,CPT_II,4153F,3P,,10/1/2007
86,I9,70.54,,,10/1/1993
87,C4,99201,,,1/1/1992
87,C4,99202,,,1/1/1992
87,C4,99203,,,1/1/1992
87,C4,99204,,,1/1/1992
87,C4,99205,,,1/1/1992
87,C4,99212,,,1/1/1992
87,C4,99213,,,1/1/1992
87,C4,99214,,,1/1/1992
87,C4,99215,,,1/1/1992
87,C4,99241,,,1/1/1992
87,C4,99242,,,1/1/1992
87,C4,99243,,,1/1/1992
87,C4,99244,,,1/1/1992
87,C4,99245,,,1/1/1992
87,CPT_II,3220F,,,10/1/2007
87,CPT_II,3220F,8P,,10/1/2007
87,CPT_II,3220F,1P,,10/1/2007
87,CPT_II,3220F,2P,,10/1/2007
87,HCPCS,G8460,,,1/1/2008
87,HCPCS,G8461,,,1/1/2008
87,I9,70.54,,,10/1/1993
89,C4,99201,,,1/1/1992
89,C4,99202,,,1/1/1992
89,C4,99203,,,1/1/1992
89,C4,99204,,,1/1/1992
89,C4,99205,,,1/1/1992
89,C4,99212,,,1/1/1992
89,C4,99213,,,1/1/1992
89,C4,99214,,,1/1/1992
89,C4,99215,,,1/1/1992
89,C4,99241,,,1/1/1992
89,C4,99242,,,1/1/1992
89,C4,99243,,,1/1/1992
89,C4,99244,,,1/1/1992
89,C4,99245,,,1/1/1992
89,CPT_II,4158F,,,10/1/2007
89,CPT_II,4158F,8P,,10/1/2007
89,I9,70.51,,,10/1/1990
89,I9,70.54,,,10/1/1993
89,I9,70.7,,,10/1/2004
90,C4,99201,,,1/1/1992
90,C4,99202,,,1/1/1992
90,C4,99203,,,1/1/1992
90,C4,99204,,,1/1/1992
90,C4,99205,,,1/1/1992
90,C4,99212,,,1/1/1992
90,C4,99213,,,1/1/1992
90,C4,99214,,,1/1/1992
90,C4,99215,,,1/1/1992
90,C4,99241,,,1/1/1992
90,C4,99242,,,1/1/1992
90,C4,99243,,,1/1/1992
90,C4,99244,,,1/1/1992
90,C4,99245,,,1/1/1992
90,CPT_II,4159F,,,10/1/2007
90,CPT_II,4159F,1P,,10/1/2007
90,CPT_II,4159F,8P,,10/1/2007
90,HCPCS,G8462,,,1/1/2008
90,HCPCS,G8463,,,1/1/2008
90,I9,70.54,,,10/1/1993
91,C4,99201,,,1/1/1992
91,C4,99202,,,1/1/1992
91,C4,99203,,,1/1/1992
91,C4,99204,,,1/1/1992
91,C4,99205,,,1/1/1992
91,C4,99212,,,1/1/1992
91,C4,99213,,,1/1/1992
91,C4,99214,,,1/1/1992
91,C4,99215,,,1/1/1992
91,C4,99241,,,1/1/1992
91,C4,99242,,,1/1/1992
91,C4,99243,,,1/1/1992
91,C4,99244,,,1/1/1992
91,C4,99245,,,1/1/1992
91,CPT_II,4130F,,,10/1/2007
91,CPT_II,4130F,8P,,10/1/2007
91,CPT_II,4130F,1P,,10/1/2007
91,CPT_II,4130F,2P,,10/1/2007
91,I9,380.1,,,1/1/1984
91,I9,380.11,,,1/1/1984
91,I9,380.12,,,1/1/1984
91,I9,380.13,,,1/1/1984
91,I9,380.22,,,1/1/1984
92,C4,99201,,,1/1/1992
92,C4,99202,,,1/1/1992
92,C4,99203,,,1/1/1992
92,C4,99204,,,1/1/1992
92,C4,99205,,,1/1/1992
92,C4,99212,,,1/1/1992
92,C4,99213,,,1/1/1992
92,C4,99214,,,1/1/1992
92,C4,99215,,,1/1/1992
92,C4,99241,,,1/1/1992
92,C4,99242,,,1/1/1992
92,C4,99243,,,1/1/1992
92,C4,99244,,,1/1/1992
92,C4,99245,,,1/1/1992
92,CPT_II,1116F,,,10/1/2007
92,CPT_II,1116F,8P,,10/1/2007
92,CPT_II,1116F,1P,,10/1/2007
92,I9,380.1,,,1/1/1984
92,I9,380.11,,,1/1/1984
92,I9,380.12,,,1/1/1984
92,I9,380.13,,,1/1/1984
92,I9,380.22,,,1/1/1984
93,C4,99201,,,1/1/1992
93,C4,99202,,,1/1/1992
93,C4,99203,,,1/1/1992
93,C4,99204,,,1/1/1992
93,C4,99205,,,1/1/1992
93,C4,99212,,,1/1/1992
93,C4,99213,,,1/1/1992
93,C4,99214,,,1/1/1992
93,C4,99215,,,1/1/1992
93,C4,99241,,,1/1/1992
93,C4,99242,,,1/1/1992
93,C4,99243,,,1/1/1992
93,C4,99244,,,1/1/1992
93,C4,99245,,,1/1/1992
93,CPT_II,4131F,,,10/1/2007
93,CPT_II,4131F,1P,,10/1/2007
93,CPT_II,4132F,,,10/1/2007
93,I9,380.1,,,1/1/1984
93,I9,380.11,,,1/1/1984
93,I9,380.12,,,1/1/1984
93,I9,380.13,,,1/1/1984
93,I9,380.22,,,1/1/1984
94,C4,99201,,,1/1/1992
94,C4,99202,,,1/1/1992
94,C4,99203,,,1/1/1992
94,C4,99204,,,1/1/1992
94,C4,99205,,,1/1/1992
94,C4,99212,,,1/1/1992
94,C4,99213,,,1/1/1992
94,C4,99214,,,1/1/1992
94,C4,99215,,,1/1/1992
94,C4,99241,,,1/1/1992
94,C4,99242,,,1/1/1992
94,C4,99243,,,1/1/1992
94,C4,99244,,,1/1/1992
94,C4,99245,,,1/1/1992
94,CPT_II,2035F,,,10/1/2007
94,CPT_II,2035F,1P,,10/1/2007
94,CPT_II,2035F,2P,,10/1/2007
94,CPT_II,2035F,8P,,10/1/2007
94,I9,381.1,,,1/1/1984
94,I9,381.19,,,1/1/1984
94,I9,381.2,,,1/1/1984
94,I9,381.29,,,1/1/1984
94,I9,381.3,,,1/1/1984
94,I9,381.4,,,1/1/1984
95,C4,69433,,,1/1/1990
95,C4,69436,,,1/1/1990
95,CPT_II,3230F,,,10/1/2007
95,CPT_II,3230F,1P,,10/1/2007
95,CPT_II,3230F,3P,,10/1/2007
95,CPT_II,3230F,8P,,10/1/2007
95,I9,381.1,,,1/1/1984
95,I9,381.19,,,1/1/1984
95,I9,381.2,,,1/1/1984
95,I9,381.29,,,1/1/1984
95,I9,381.3,,,1/1/1984
95,I9,381.4,,,1/1/1984
99,C4,88307,,? 81,1/1/1990
99,C4,88309,,? 81,1/1/1990
99,CPT_II,3250F,,,10/1/2008
99,CPT_II,3260F,,,10/1/2007
99,CPT_II,3260F,8P,,10/1/2007
99,CPT_II,3260F,1P,,10/1/2007
99,I9,174,,,1/1/1984
99,I9,174.1,,,1/1/1984
99,I9,174.2,,,1/1/1984
99,I9,174.3,,,1/1/1984
99,I9,174.4,,,1/1/1984
99,I9,174.5,,,1/1/1984
99,I9,174.6,,,1/1/1984
99,I9,174.8,,,1/1/1984
99,I9,174.9,,,1/1/1984
99,I9,175,,,1/1/1984
99,I9,175.9,,,1/1/1984
100,C4,88309,,? 81,1/1/1990
100,CPT_II,3250F,,,10/1/2008
100,CPT_II,3260F,,,10/1/2007
100,CPT_II,3260F,8P,,10/1/2007
100,CPT_II,3260F,1P,,10/1/2007
100,I9,153,,,1/1/1984
100,I9,153.1,,,1/1/1984
100,I9,153.2,,,1/1/1984
100,I9,153.3,,,1/1/1984
100,I9,153.4,,,1/1/1984
100,I9,153.5,,,1/1/1984
100,I9,153.6,,,1/1/1984
100,I9,153.7,,,1/1/1984
100,I9,153.8,,,1/1/1984
100,I9,153.9,,,1/1/1984
100,I9,154,,,1/1/1984
100,I9,154.1,,,1/1/1984
100,I9,154.8,,,1/1/1984
102,C4,55810,,,1/1/1990
102,C4,55812,,,1/1/1990
102,C4,55815,,,1/1/1990
102,C4,55840,,,1/1/1990
102,C4,55842,,,1/1/1990
102,C4,55845,,,1/1/1990
102,C4,55866,,,1/1/2003
102,C4,55873,,,1/1/2001
102,C4,77411,,,1/1/1991
102,C4,77412,,,1/1/1991
102,C4,77413,,,1/1/1991
102,C4,77414,,,1/1/1991
102,C4,77416,,,1/1/1991
102,C4,77418,,,1/1/2002
102,C4,77427,,,1/1/2000
102,C4,77776,,,1/1/1990
102,C4,77777,,,1/1/1990
102,C4,77778,,,1/1/1990
102,C4,77787,,,1/1/2009
102,CPT_II,3269F,1P,,1/1/2008
102,CPT_II,3269F,3P,,1/1/2008
102,CPT_II,3269F,,,1/1/2008
102,CPT_II,3270F,,,1/1/2008
102,CPT_II,3271F,,,1/1/2008
102,CPT_II,3272F,,,1/1/2008
102,CPT_II,3273F,,,1/1/2008
102,CPT_II,3274F,,,1/1/2008
102,I9,185,,,1/1/1984
104,C4,77407,,,1/1/1991
104,C4,77408,,,1/1/1991
104,C4,77409,,,1/1/1991
104,C4,77411,,,1/1/1991
104,C4,77412,,,1/1/1991
104,C4,77413,,,1/1/1991
104,C4,77414,,,1/1/1991
104,C4,77416,,,1/1/1991
104,C4,77418,,,1/1/2002
104,C4,77427,,,1/1/2000
104,CPT_II,4164F,,,1/1/2008
104,CPT_II,4164F,8P,,1/1/2008
104,CPT_II,4164F,1P,,1/1/2008
104,CPT_II,4164F,2P,,1/1/2008
104,HCPCS,G8464,,,1/1/2008
104,HCPCS,G8465,,,1/1/2008
104,I9,185,,,1/1/1984
105,C4,77401,,,1/1/1991
105,C4,77402,,,1/1/1991
105,C4,77403,,,1/1/1991
105,C4,77404,,,1/1/1991
105,C4,77406,,,1/1/1991
105,C4,77407,,,1/1/1991
105,C4,77408,,,1/1/1991
105,C4,77409,,,1/1/1991
105,C4,77411,,,1/1/1991
105,C4,77412,,,1/1/1991
105,C4,77413,,,1/1/1991
105,C4,77414,,,1/1/1991
105,C4,77416,,,1/1/1991
105,C4,77418,,,1/1/2002
105,C4,77427,,,1/1/2000
105,CPT_II,4165F,,,1/1/2008
105,CPT_II,4165F,8P,,1/1/2008
105,CPT_II,4200F,,,1/1/2008
105,CPT_II,4201F,,,1/1/2008
105,I9,185,,,1/1/1984
105,I9,?197.0,,,1/1/1984
105,I9,?197.1,,,1/1/1984
105,I9,?197.2,,,1/1/1984
105,I9,?197.3,,,1/1/1984
105,I9,?197.4,,,1/1/1984
105,I9,?197.5,,,1/1/1984
105,I9,?197.6,,,1/1/1984
105,I9,?197.7,,,1/1/1984
105,I9,?197.8,,,1/1/1984
105,I9,?198.0,,,1/1/1984
105,I9,?198.1,,,1/1/1984
105,I9,?198.2,,,1/1/1984
105,I9,?198.3,,,1/1/1984
105,I9,?198.4,,,1/1/1984
105,I9,?198.5,,,1/1/1984
105,I9,?198.6,,,1/1/1984
105,I9,?198.7,,,1/1/1984
105,I9,?198.81,,,1/1/1984
105,I9,?198.82,,,1/1/1984
105,I9,?198.89,,,1/1/1984
106,C4,90801,,,1/1/1990
106,C4,90802,,,1/1/1998
106,C4,90804,,,1/1/1998
106,C4,90805,,,1/1/1998
106,C4,90806,,,1/1/1998
106,C4,90807,,,1/1/1998
106,C4,90808,,,1/1/1998
106,C4,90809,,,1/1/1998
106,C4,90810,,,1/1/1998
106,C4,90811,,,1/1/1998
106,C4,90812,,,1/1/1998
106,C4,90813,,,1/1/1998
106,C4,90814,,,1/1/1998
106,C4,90815,,,1/1/1998
106,C4,90845,,,1/1/1990
106,C4,90862,,,1/1/1990
106,C4,99201,,,1/1/1992
106,C4,99202,,,1/1/1992
106,C4,99203,,,1/1/1992
106,C4,99204,,,1/1/1992
106,C4,99205,,,1/1/1992
106,C4,99212,,,1/1/1992
106,C4,99213,,,1/1/1992
106,C4,99214,,,1/1/1992
106,C4,99215,,,1/1/1992
106,C4,99241,,,1/1/1992
106,C4,99242,,,1/1/1992
106,C4,99243,,,1/1/1992
106,C4,99244,,,1/1/1992
106,C4,99245,,,1/1/1992
106,CPT_II,1040F,,,10/1/2006
106,CPT_II,1040F,8P,,7/1/2007
106,I9,296.2,,,1/1/1984
106,I9,296.21,,,1/1/1984
106,I9,296.22,,,1/1/1984
106,I9,296.23,,,1/1/1984
106,I9,296.24,,,1/1/1984
106,I9,296.3,,,1/1/1984
106,I9,296.31,,,1/1/1984
106,I9,296.32,,,1/1/1984
106,I9,296.33,,,1/1/1984
106,I9,296.34,,,1/1/1984
107,C4,90801,,,1/1/1990
107,C4,90802,,,1/1/1998
107,C4,90804,,,1/1/1998
107,C4,90805,,,1/1/1998
107,C4,90806,,,1/1/1998
107,C4,90807,,,1/1/1998
107,C4,90808,,,1/1/1998
107,C4,90809,,,1/1/1998
107,C4,90810,,,1/1/1998
107,C4,90811,,,1/1/1998
107,C4,90812,,,1/1/1998
107,C4,90813,,,1/1/1998
107,C4,90814,,,1/1/1998
107,C4,90815,,,1/1/1998
107,C4,90845,,,1/1/1990
107,C4,90862,,,1/1/1990
107,C4,99201,,,1/1/1992
107,C4,99202,,,1/1/1992
107,C4,99203,,,1/1/1992
107,C4,99204,,,1/1/1992
107,C4,99205,,,1/1/1992
107,C4,99212,,,1/1/1992
107,C4,99213,,,1/1/1992
107,C4,99214,,,1/1/1992
107,C4,99215,,,1/1/1992
107,C4,99241,,,1/1/1992
107,C4,99242,,,1/1/1992
107,C4,99243,,,1/1/1992
107,C4,99244,,,1/1/1992
107,C4,99245,,,1/1/1992
107,CPT_II,3085F,,,10/1/2006
107,CPT_II,3085F,8P,,7/1/2007
107,CPT_II,3092F,,,10/1/2006
107,I9,296.2,,,1/1/1984
107,I9,296.21,,,1/1/1984
107,I9,296.22,,,1/1/1984
107,I9,296.23,,,1/1/1984
107,I9,296.24,,,1/1/1984
107,I9,296.3,,,1/1/1984
107,I9,296.31,,,1/1/1984
107,I9,296.32,,,1/1/1984
107,I9,296.33,,,1/1/1984
107,I9,296.34,,,1/1/1984
108,C4,99201,,,1/1/1992
108,C4,99202,,,1/1/1992
108,C4,99203,,,1/1/1992
108,C4,99204,,,1/1/1992
108,C4,99205,,,1/1/1992
108,C4,99212,,,1/1/1992
108,C4,99213,,,1/1/1992
108,C4,99214,,,1/1/1992
108,C4,99215,,,1/1/1992
108,C4,99241,,,1/1/1992
108,C4,99242,,,1/1/1992
108,C4,99243,,,1/1/1992
108,C4,99244,,,1/1/1992
108,C4,99245,,,1/1/1992
108,C4,99341,,,1/1/1992
108,C4,99342,,,1/1/1992
108,C4,99343,,,1/1/1992
108,C4,99344,,,1/1/1998
108,C4,99345,,,1/1/1998
108,C4,99347,,,1/1/1998
108,C4,99348,,,1/1/1998
108,C4,99349,,,1/1/1998
108,C4,99350,,,1/1/1998
108,C4,99455,,,1/1/1995
108,C4,99456,,,1/1/1995
108,CPT_II,4187F,,,1/1/2008
108,CPT_II,4187F,8P,,1/1/2008
108,CPT_II,4187F,1P,,1/1/2008
108,I9,714,,,1/1/1984
108,I9,714.1,,,1/1/1984
108,I9,714.2,,,1/1/1984
108,I9,714.81,,,1/1/1984
109,C4,99201,,,1/1/1992
109,C4,99202,,,1/1/1992
109,C4,99203,,,1/1/1992
109,C4,99204,,,1/1/1992
109,C4,99205,,,1/1/1992
109,C4,99212,,,1/1/1992
109,C4,99213,,,1/1/1992
109,C4,99214,,,1/1/1992
109,C4,99215,,,1/1/1992
109,C4,99241,,,1/1/1992
109,C4,99242,,,1/1/1992
109,C4,99243,,,1/1/1992
109,C4,99244,,,1/1/1992
109,C4,99245,,,1/1/1992
109,CPT_II,1006F,,,1/1/2006
109,CPT_II,1006F,8P,,7/1/2007
109,I9,715,,,1/1/1984
109,I9,715.04,,,1/1/1984
109,I9,715.09,,,1/1/1984
109,I9,715.1,,,1/1/1984
109,I9,715.11,,,1/1/1984
109,I9,715.12,,,1/1/1984
109,I9,715.13,,,1/1/1984
109,I9,715.14,,,1/1/1984
109,I9,715.15,,,1/1/1984
109,I9,715.16,,,1/1/1984
109,I9,715.17,,,1/1/1984
109,I9,715.18,,,1/1/1984
109,I9,715.2,,,1/1/1984
109,I9,715.21,,,1/1/1984
109,I9,715.22,,,1/1/1984
109,I9,715.23,,,1/1/1984
109,I9,715.24,,,1/1/1984
109,I9,715.25,,,1/1/1984
109,I9,715.26,,,1/1/1984
109,I9,715.27,,,1/1/1984
109,I9,715.28,,,1/1/1984
109,I9,715.3,,,1/1/1984
109,I9,715.31,,,1/1/1984
109,I9,715.32,,,1/1/1984
109,I9,715.33,,,1/1/1984
109,I9,715.34,,,1/1/1984
109,I9,715.35,,,1/1/1984
109,I9,715.36,,,1/1/1984
109,I9,715.37,,,1/1/1984
109,I9,715.38,,,1/1/1984
109,I9,715.8,,,1/1/1984
109,I9,715.89,,,1/1/1984
109,I9,715.9,,,1/1/1984
109,I9,715.91,,,1/1/1984
109,I9,715.92,,,1/1/1984
109,I9,715.93,,,1/1/1984
109,I9,715.94,,,1/1/1984
109,I9,715.95,,,1/1/1984
109,I9,715.96,,,1/1/1984
109,I9,715.97,,,1/1/1984
109,I9,715.98,,,1/1/1984
110,C4,99201,,,1/1/1992
110,C4,99202,,,1/1/1992
110,C4,99203,,,1/1/1992
110,C4,99204,,,1/1/1992
110,C4,99205,,,1/1/1992
110,C4,99212,,,1/1/1992
110,C4,99213,,,1/1/1992
110,C4,99214,,,1/1/1992
110,C4,99215,,,1/1/1992
110,C4,99304,,,1/1/2006
110,C4,99305,,,1/1/2006
110,C4,99306,,,1/1/2006
110,C4,99307,,,1/1/2006
110,C4,99308,,,1/1/2006
110,C4,99309,,,1/1/2006
110,C4,99310,,,1/1/2006
110,C4,99315,,,1/1/1998
110,C4,99316,,,1/1/1998
110,C4,99324,,,1/1/2006
110,C4,99325,,,1/1/2006
110,C4,99326,,,1/1/2006
110,C4,99327,,,1/1/2006
110,C4,99328,,,1/1/2006
110,C4,99334,,,1/1/2006
110,C4,99335,,,1/1/2006
110,C4,99336,,,1/1/2006
110,C4,99337,,,1/1/2006
110,C4,99341,,,1/1/1992
110,C4,99342,,,1/1/1992
110,C4,99343,,,1/1/1992
110,C4,99344,,,1/1/1998
110,C4,99345,,,1/1/1998
110,C4,99347,,,1/1/1998
110,C4,99348,,,1/1/1998
110,C4,99349,,,1/1/1998
110,C4,99350,,,1/1/1998
110,HCPCS,G8482,,,1/1/2008
110,HCPCS,G8483,,,1/1/2008
110,HCPCS,G8484,,,1/1/2008
111,C4,99201,,,1/1/1992
111,C4,99202,,,1/1/1992
111,C4,99203,,,1/1/1992
111,C4,99204,,,1/1/1992
111,C4,99205,,,1/1/1992
111,C4,99212,,,1/1/1992
111,C4,99213,,,1/1/1992
111,C4,99214,,,1/1/1992
111,C4,99215,,,1/1/1992
111,C4,99218,,,1/1/1993
111,C4,99219,,,1/1/1993
111,C4,99220,,,1/1/1993
111,C4,99241,,,1/1/1992
111,C4,99242,,,1/1/1992
111,C4,99243,,,1/1/1992
111,C4,99244,,,1/1/1992
111,C4,99245,,,1/1/1992
111,C4,99324,,,1/1/2006
111,C4,99325,,,1/1/2006
111,C4,99326,,,1/1/2006
111,C4,99327,,,1/1/2006
111,C4,99328,,,1/1/2006
111,C4,99334,,,1/1/2006
111,C4,99335,,,1/1/2006
111,C4,99336,,,1/1/2006
111,C4,99337,,,1/1/2006
111,C4,99341,,,1/1/1992
111,C4,99342,,,1/1/1992
111,C4,99343,,,1/1/1992
111,C4,99344,,,1/1/1998
111,C4,99345,,,1/1/1998
111,C4,99347,,,1/1/1998
111,C4,99348,,,1/1/1998
111,C4,99349,,,1/1/1998
111,C4,99350,,,1/1/1998
111,C4,99356,,,1/1/1994
111,C4,99357,,,1/1/1994
111,CPT_II,4040F,,,7/1/2006
111,CPT_II,4040F,8P,,7/1/2007
111,CPT_II,4040F,1P,,7/1/2006
112,C4,99201,,,1/1/1992
112,C4,99202,,,1/1/1992
112,C4,99203,,,1/1/1992
112,C4,99204,,,1/1/1992
112,C4,99205,,,1/1/1992
112,C4,99212,,,1/1/1992
112,C4,99213,,,1/1/1992
112,C4,99214,,,1/1/1992
112,C4,99215,,,1/1/1992
112,C4,99241,,,1/1/1992
112,C4,99242,,,1/1/1992
112,C4,99243,,,1/1/1992
112,C4,99244,,,1/1/1992
112,C4,99245,,,1/1/1992
112,CPT_II,3014F,,,7/1/2006
112,CPT_II,3014F,8P,,7/1/2007
112,CPT_II,3014F,1P,,7/1/2006
113,C4,99201,,,1/1/1992
113,C4,99202,,,1/1/1992
113,C4,99203,,,1/1/1992
113,C4,99204,,,1/1/1992
113,C4,99205,,,1/1/1992
113,C4,99212,,,1/1/1992
113,C4,99213,,,1/1/1992
113,C4,99214,,,1/1/1992
113,C4,99215,,,1/1/1992
113,C4,99241,,,1/1/1992
113,C4,99242,,,1/1/1992
113,C4,99243,,,1/1/1992
113,C4,99244,,,1/1/1992
113,C4,99245,,,1/1/1992
113,C4,99304,,,1/1/2006
113,C4,99305,,,1/1/2006
113,C4,99306,,,1/1/2006
113,C4,99307,,,1/1/2006
113,C4,99308,,,1/1/2006
113,C4,99309,,,1/1/2006
113,C4,99310,,,1/1/2006
113,C4,99324,,,1/1/2006
113,C4,99325,,,1/1/2006
113,C4,99326,,,1/1/2006
113,C4,99327,,,1/1/2006
113,C4,99328,,,1/1/2006
113,C4,99334,,,1/1/2006
113,C4,99335,,,1/1/2006
113,C4,99336,,,1/1/2006
113,C4,99337,,,1/1/2006
113,CPT_II,3017F,,,7/1/2006
113,CPT_II,3017F,8P,,7/1/2007
113,CPT_II,3017F,1P,,7/1/2006
114,C4,90801,,,1/1/1990
114,C4,90802,,,1/1/1998
114,C4,90804,,,1/1/1998
114,C4,90805,,,1/1/1998
114,C4,90806,,,1/1/1998
114,C4,90807,,,1/1/1998
114,C4,90808,,,1/1/1998
114,C4,90809,,,1/1/1998
114,C4,90810,,,1/1/1998
114,C4,90811,,,1/1/1998
114,C4,90812,,,1/1/1998
114,C4,90813,,,1/1/1998
114,C4,90814,,,1/1/1998
114,C4,90815,,,1/1/1998
114,C4,90845,,,1/1/1990
114,C4,90862,,,1/1/1990
114,C4,96150,,,1/1/2002
114,C4,96152,,,1/1/2002
114,C4,97003,,,1/1/1998
114,C4,97004,,,1/1/1998
114,C4,99201,,,1/1/1992
114,C4,99202,,,1/1/1992
114,C4,99203,,,1/1/1992
114,C4,99204,,,1/1/1992
114,C4,99205,,,1/1/1992
114,C4,99212,,,1/1/1992
114,C4,99213,,,1/1/1992
114,C4,99214,,,1/1/1992
