"297870","4"
"5506","4"
"36516","4"
"5945","4"
"18062","4"
"16913","4"
"185600","4"
"197436","4"
"194443","4"
"32419","4"
"153091","4"
"273574","4"
"304790","4"
"305497","4"
"299185","4"
"343660","4"
"5507","4"
"75497","4"
"5946","4"
"18063","4"
"36517","4"
"16914","4"
"197423","4"
"194445","4"
"99875","4"
"225727","4"
"77126","4"
"301340","4"
"305559","4"
"321022","4"
"314750","4"
"343662","4"
"20413","4"
"116226","4"
"34047","4"
"130042","4"
"32542","4"
"187374","3"
"28086","3"
"20410","3"
"20408","3"
"34045","3"
"57836","3"
"20437","4"
"20411","3"
"20407","3"
"28088","3"
"184253","3"
"194567","3"
"117141","4"
"20412","4"
"116242","4"
"28083","4"
"168578","4"
"199012","4"
"36312","4"
"33450","4"
"130011","4"
"156640","4"
"11496","4"
"85192","4"
"33364","4"
"20415","4"
"20416","4"
"20426","4"
"11552","4"
"28081","4"
"20423","4"
"109667","4"
"168572","4"
"20427","4"
"117176","4"
"20425","4"
"32350","4"
"112105","4"
"20437","4"
"116264","4"
"34046","4"
"20436","4"
"130075","4"
"130078","4"
"28085","4"
"194436","4"
"28082","4"
"32543","4"
"121428","4"
"20432","4"
"116252","4"
"130028","4"
"148746","4"
"20434","4"
"87769","4"
"130069","4"
"130077","4"
"168571","4"
"174856","4"
"28095","4"
"20429","4"
"150668","4"
"189059","4"
"28094","4"
"20428","4"
"20430","4"
"36311","4"
"174859","4"
"25139","4"
"276978","4"
"182937","4"
"286515","4"
"298258","4"
"23182","3"
"5770","4"
"32314","4"
"18168","4"
"36503","4"
"194719","4"
"248180","4"
"182977","4"
"240029","4"
"293977","4"
"309103","4"
"307726","4"
"321567","4"
"5771","4"
"36504","4"
"32292","4"
"33283","4"
"194592","4"
"225564","4"
"99796","4"
"255268","4"
"253510","4"
"269181","4"
"185975","4"
"182960","4"
"18167","4"
"32501","4"
"36505","4"
"194473","4"
"272973","4"
"269487","4"
"17931","4"
"156774","4"
"206001","4"
"84388","4"
"253036","4"
"239359","4"
"225660","4"
"240240","4"
"119621","4"
"80782","3"
"18165","3"
"117124","3"
"28308","3"
"25106","3"
"80776","3"
"18170","3"
"80505","3"
"117121","3"
"224345","3"
"259143","3"
"17840","4"
"17840","4"
"189589","4"
"190221","4"
"271302","4"
"288360","4"
"280083","4"
"303383","4"
"299801","4"
"17841","4"
"17841","4"
"99808","4"
"191013","4"
"247031","4"
"248978","4"
"235439","4"
"290449","4"
"307476","4"
"280082","4"
"305412","4"
"18153","4"
"222993","5"
"85192","4"
"20414","4"
"116215","4"
"128886","4"
"186883","4"
"226481","4"
"6693","4"
"6694","4"
"17554","4"
"20415","4"
"11496","4"
"109702","4"
"137558","4"
"33364","4"
"185580","4"
"182401","4"
"226976","4"
"281484","4"
"80031","4"
"17449","4"
"14445","4"
"17450","4"
"20441","4"
"33487","4"
"187377","3"
"57836","3"
"6740","3"
"18189","3"
"20408","3"
"33467","3"
"159385","3"
"226494","3"
"227510","3"
"296281","3"
"297488","3"
"304113","3"
"340261","3"
"187372","3"
"128888","4"
"33450","4"
"17554","4"
"20416","4"
"272512","4"
"6751","3"
"11497","3"
"151355","3"
"159250","3"
"188384","3"
"20431","3"
"281433","3"
"281661","3"
"301123","3"
"299015","3"
"309400","3"
"316115","3"
"314171","3"
"342882","3"
"328523","3"
"6848","2"
"6886","2"
"6887","2"
"324214","2"
"6888","2"
"324211","2"
"6889","2"
"6891","2"
"6892","2"
"87920","3"
"25115","3"
"106451","3"
"76957","3"
"28306","3"
"81719","3"
"112798","3"
"87982","3"
"101602","4"
"99875","4"
"7134","3"
"7136","4"
"35251","4"
"182868","4"
"7137","4"
"35252","4"
"182923","4"
"218857","4"
"303104","4"
"28563","4"
"99790","4"
"36503","4"
"33486","4"
"182977","4"
"28437","4"
"99796","4"
"22739","4"
"182960","4"
"194592","4"
"176796","4"
"101646","4"
"183342","4"
"32501","4"
"114702","4"
"7143","4"
"102642","4"
"190272","4"
"263820","4"
"293629","4"
"254697","4"
"320582","4"
"321746","4"
"341113","4"
"7144","4"
"105924","4"
"5944","4"
"33422","4"
"190273","4"
"291309","4"
"233159","4"
"282942","4"
"251572","4"
"305551","4"
"321752","4"
"341114","4"
"7145","4"
"105912","4"
"198401","4"
"190274","4"
"289910","4"
"321662","4"
"341115","4"
"7146","4"
"168061","4"
"195085","4"
"218914","4"
"300049","4"
"325326","4"
"190221","4"
"7147","4"
"287263","4"
"301745","4"
"325333","4"
"32113","4"
"326205","4"
"7150","4"
"309615","4"
"325334","4"
"7151","4"
"28436","4"
"143826","4"
"104649","4"
"253062","4"
"249944","4"
"272820","4"
"90408","4"
"233084","4"
"291127","4"
"260219","4"
"265091","4"
"292723","4"
"167991","4"
"308494","4"
"298874","4"
"307333","4"
"313434","4"
"295972","4"
"318048","4"
"318892","4"
"324835","4"
"7152","4"
"155340","4"
"104646","4"
"186144","4"
"265688","4"
"32576","4"
"280995","4"
"285801","4"
"167994","4"
"250147","4"
"226311","4"
"302060","4"
"298448","4"
"320846","4"
"295975","4"
"30542","4"
"112794","4"
"226077","4"
"226239","4"
"7288","2"
"7289","2"
"7290","2"
"7291","2"
"85311","4"
"18152","4"
"85310","4"
"18153","4"
"186599","4"
"85306","4"
"16741","4"
"85305","4"
"32108","4"
"209324","4"
"295289","4"
"301707","4"
"313145","4"
"10030","4"
"179330","4"
"209323","4"
"276536","4"
"295293","4"
"245516","4"
"315942","4"
"318615","4"
"10037","4"
"179329","4"
"190622","4"
"301673","4"
"318042","4"
"333198","4"
"10054","4"
"23171","4"
"90407","4"
"92537","4"
"78954","4"
"31624","4"
"182938","4"
"225107","4"
"10064","4"
"33340","4"
"206001","4"
"225660","4"
"33340","4"
"216326","4"
"246916","4"
"212098","4"
"239063","4"
"167942","4"
"293653","4"
"108466","4"
"254306","4"
"321499","4"
"285884","4"
"10089","4"
"79930","4"
"82425","4"
"10103","4"
"142916","4"
"224191","4"
"315781","4"
"10104","4"
"78399","4"
"32073","4"
"10105","4"
"134735","4"
"177661","4"
"99841","4"
"99841","4"
"269003","4"
"277278","4"
"245864","4"
"298464","4"
"10108","4"
"32292","4"
"185975","4"
"99796","4"
"214515","4"
"137557","4"
"221939","4"
"195957","4"
"270028","4"
"167981","4"
"294518","4"
"309001","4"
"10112","5"
"5880","5"
"24788","5"
"104679","5"
"31756","5"
"36510","5"
"33290","5"
"188500","5"
"177657","5"
"34386","5"
"273557","5"
"245509","5"
"255441","5"
"253511","5"
"225569","5"
"299247","5"
"319899","5"
"318292","5"
"318514","5"
"311112","5"
"341482","5"
"339349","5"
"344083","5"
"10115","4"
"137345","4"
"33422","4"
"188501","4"
"185261","4"
"222302","4"
"99873","4"
"300909","4"
"298845","4"
"10117","4"
"114702","4"
"24879","4"
"224190","4"
"101646","4"
"236431","4"
"270029","4"
"297948","4"
"33284","4"
"319058","4"
"335468","4"
"287199","4"
"10138","4"
"33448","4"
"144823","4"
"319709","4"
"10148","3"
"92538","3"
"105244","3"
"32584","3"
"10161","4"
"80662","4"
"102679","4"
"104649","4"
"24910","4"
"176000","4"
"195058","4"
"200901","4"
"233084","4"
"167991","4"
"172432","4"
"216327","4"
"31760","4"
"260219","4"
"194583","4"
"269013","4"
"265091","4"
"275701","4"
"295972","4"
"336789","4"
"10163","4"
"32419","4"
"101602","4"
"153091","4"
"31800","4"
"302105","4"
"10164","4"
"99875","4"
"107971","4"
"225727","4"
"303991","4"
"314491","4"
"10167","4"
"80690","4"
"104646","4"
"32576","4"
"24911","4"
"155340","4"
"186144","4"
"175997","4"
"194464","4"
"224196","4"
"226311","4"
"31761","4"
"167994","4"
"222020","4"
"225843","4"
"269012","4"
"273399","4"
"278858","4"
"295975","4"
"300341","4"
"299718","4"
"318239","4"
"336791","4"
"341703","4"
"18956","3"
"19141","3"
"14954","3"
"26679","3"
"19143","3"
"90856","3"
"172394","3"
"18977","3"
"11459","3"
"19461","3"
"77127","3"
"172385","3"
"11483","4"
"90937","4"
"126068","4"
"11281","3"
"11297","4"
"28312","3"
"11524","4"
"11525","4"
"11527","4"
"11532","4"
"11533","4"
"79151","5"
"32597","3"
"11798","3"
"11809","3"
"80094","3"
"107133","3"
"11825","3"
"28316","3"
"284330","3"
"11828","5"
"11830","3"
"11840","5"
"32495","5"
"28443","5"
"145653","5"
"301210","5"
"307052","5"
"11854","5"
"153121","5"
"28430","5"
"28482","5"
"79991","5"
"198202","5"
"206021","5"
"32541","5"
"269322","5"
"289881","5"
"285891","5"
"298157","5"
"11856","5"
"180097","5"
"228088","5"
"267990","5"
"285881","5"
"81862","5"
"28568","5"
"33467","3"
"57836","3"
"11497","3"
"12125","4"
"274145","4"
"12240","3"
"85120","3"
"85129","3"
"238078","3"
"290440","3"
"28508","4"
"12949","2"
"12954","2"
"13003","4"
"17455","4"
"5866","4"
"24903","4"
"36495","4"
"167958","4"
"169229","4"
"224201","4"
"209338","4"
"247021","4"
"273410","4"
"274431","4"
"293636","4"
"300671","4"
"304022","4"
"304082","4"
"309122","4"
"304771","4"
"319868","4"
"31784","4"
"13028","4"
"17454","4"
"24902","4"
"131896","4"
"209337","4"
"247714","4"
"302122","4"
"313103","4"
"318614","4"
"343581","4"
"13029","4"
"17456","4"
"32595","4"
"24837","4"
"36496","4"
"150016","4"
"167961","4"
"26604","4"
"155307","4"
"224200","4"
"237442","4"
"252684","4"
"270024","4"
"265827","4"
"291513","4"
"316990","4"
"328869","4"
"342831","4"
"340868","4"
"79379","4"
"13030","4"
"32314","4"
"194719","4"
"224197","4"
"167980","4"
"240029","4"
"302261","4"
"13031","4"
"26586","4"
"26610","4"
"194473","4"
"101646","4"
"226359","4"
"167983","4"
"235212","4"
"276980","4"
"281432","4"
"287044","4"
"328460","4"
"29392","3"
"28306","3"
"26598","5"
"28442","5"
"32674","3"
"26599","3"
"28307","3"
"32073","4"
"80782","3"
"28311","3"
"20266","3"
"13131","4"
"32292","4"
"28437","4"
"33283","4"
"195957","4"
"99796","4"
"194592","4"
"225564","4"
"167981","4"
"253510","4"
"273301","4"
"281211","4"
"176796","4"
"13146","2"
"180332","2"
"300357","2"
"307571","2"
"315919","2"
"13147","2"
"14710","5"
"28430","5"
"79983","5"
"14712","5"
"31892","3"
"150677","3"
"159043","4"
"157440","4"
"234879","2"
"13439","4"
"32582","4"
"35245","4"
"13440","4"
"78607","4"
"101602","4"
"99875","4"
"13594","4"
"99796","4"
"35228","4"
"176796","4"
"229974","4"
"259943","4"
"225564","4"
"269055","4"
"273401","4"
"291765","4"
"245457","4"
"253510","4"
"290457","4"
"289512","4"
"303410","4"
"195957","4"
"319731","4"
"325082","4"
"316357","4"
"320432","4"
"294518","4"
"318067","4"
"318894","4"
"319731","4"
"13595","4"
"101646","4"
"176797","4"
"259966","4"
"272523","4"
"273384","4"
"226359","4"
"293365","4"
"235212","4"
"245497","4"
"308490","4"
"300829","4"
"324826","4"
"306975","4"
"235212","4"
"301336","4"
"306975","4"
"340493","4"
"13596","4"
"99790","4"
"180896","4"
"247026","4"
"33486","4"
"240029","4"
"313099","4"
"252890","4"
"256253","4"
"14075","2"
"256347","2"
"14076","2"
"256349","2"
"14077","2"
"256350","2"
"14078","2"
"256352","2"
"223018","2"
"223018","2"
"14080","2"
"256353","2"
"256355","2"
"14082","2"
"14110","4"
"256322","2"
"256323","2"
"256330","2"
"256337","2"
"256329","2"
"256336","2"
"14125","2"
"14129","2"
"14134","2"
"211692","2"
"270236","2"
"14135","2"
"95231","4"
"14181","4"
"255465","4"
"14192","2"
"252059","2"
"241632","2"
"15023","3"
"141296","3"
"167398","3"
"15028","3"
"141306","3"
"167402","3"
"15029","3"
"141302","3"
"167399","3"
"15030","3"
"15082","2"
"15083","2"
"15084","2"
"15085","2"
"15108","2"
"15114","4"
"15116","4"
"17805","3"
"36347","3"
"32575","3"
"33431","3"
"15351","3"
"32440","3"
"82307","3"
"186152","3"
"192134","3"
"232802","3"
"180590","3"
"15353","3"
"15487","5"
"33290","5"
"35226","5"
"31357","5"
"32278","5"
"182723","5"
"195067","5"
"225839","5"
"225569","5"
"253511","5"
"274112","5"
"302147","5"
"321498","5"
"318738","5"
"213593","4"
"15525","4"
"154659","4"
"226082","4"
"226502","4"
"254697","4"
"99841","4"
"295854","4"
"308021","4"
"304370","4"
"298498","4"
"317128","4"
"300915","4"
"15526","4"
"30537","4"
"154695","4"
"197386","4"
"137345","4"
"194501","4"
"206344","4"
"99873","4"
"219848","4"
"226081","4"
"32273","4"
"215642","4"
"209509","4"
"233159","4"
"251572","4"
"240238","4"
"289713","4"
"295856","4"
"33422","4"
"296241","4"
"15527","4"
"30068","4"
"154682","4"
"226080","4"
"215638","4"
"259977","4"
"299226","4"
"32582","4"
"176796","4"
"194473","4"
"167983","4"
"33370","3"
"112794","4"
"30542","4"
"149022","3"
"112798","3"
"15700","4"
"187405","4"
"224189","4"
"104649","4"
"245521","4"
"270216","4"
"280231","4"
"291127","4"
"302299","4"
"321495","4"
"15701","4"
"224188","4"
"225843","4"
"226311","4"
"275188","4"
"321494","4"
"15757","4"
"344096","4"
"15758","4"
"200692","4"
"287263","4"
"15759","4"
"15941","3"
"15942","4"
"15950","3"
"15951","4"
"15952","4"
"16247","3"
"33467","3"
"17451","5"
"28437","4"
"2859","2"
"2860","2"
"11514","3"
"106451","3"
"11279","3"
"11550","3"
"20264","3"
"32485","4"
"32475","4"
"28510","4"
"85620","4"
"32278","5"
"104679","5"
"28307","3"
"25106","3"
"17533","2"
"32079","2"
"295628","2"
"325587","2"
"114438","2"
"14710","4"
"14712","5"
"17847","2"
"156222","2"
"158236","2"
"2765","2"
"32292","4"
"79982","5"
"79962","5"
"18278","5"
"18421","3"
"32091","4"
"19984","5"
"198301","5"
"20266","3"
"20268","3"
"20436","4"
"20453","2"
"226927","2"
"318633","2"
"20454","2"
"85143","2"
"226928","2"
"320027","2"
"278924","2"
"20455","2"
"86592","2"
"226929","2"
"20456","2"
"55582","2"
"264197","2"
"319962","2"
"32351","4"
"32350","4"
"18059","2"
"104888","2"
"184022","2"
"18058","2"
"104895","2"
"184024","2"
"18060","2"
"104884","2"
"184025","2"
"32278","5"
"33290","5"
"18061","2"
"104884","2"
"105849","2"
"237897","2"
"203465","2"
"35245","4"
"26297","4"
"26606","4"
"26614","4"
"23032","4"
"23033","4"
"23034","4"
"23035","3"
"6972","3"
"80640","3"
"23055","3"
"15904","3"
"32721","3"
"78641","3"
"33384","3"
"172067","3"
"183270","3"
"180311","3"
"229738","3"
"286504","3"
"322272","3"
"23060","3"
"32315","3"
"23062","3"
"272870","3"
"314442","3"
"23067","3"
"24435","3"
"32441","3"
"31528","3"
"112869","3"
"33473","3"
"160201","3"
"170116","3"
"186156","3"
"232778","3"
"285155","3"
"334603","3"
"293507","3"
"23076","3"
"185254","3"
"23092","3"
"24740","3"
"84962","3"
"11893","3"
"36175","3"
"24282","3"
"20266","3"
"262868","3"
"23108","3"
"14942","3"
"173654","3"
"23109","3"
"158697","3"
"78385","3"
"37049","3"
"23175","4"
"23181","3"
"23837","3"
"23838","3"
"23841","4"
"23842","4"
"23843","4"
"23844","4"
"23845","4"
"18166","4"
"31776","4"
"26610","4"
"18062","4"
"26606","4"
"168557","4"
"18063","4"
"77126","4"
"26614","4"
"31801","4"
"225069","4"
"18064","4"
"90408","4"
"165104","4"
"32576","4"
"18065","4"
"10167","4"
"104646","4"
"194464","4"
"24096","4"
"24097","4"
"24147","4"
"24148","4"
"33283","4"
"24149","4"
"101646","4"
"114702","4"
"13720","3"
"17701","3"
"13717","5"
"26596","3"
"28311","3"
"18131","3"
"13722","5"
"13723","3"
"85121","3"
"13722","5"
"13723","3"
"103023","3"
"25251","3"
"11895","3"
"17740","4"
"99841","4"
"22705","4"
"167884","4"
"17741","4"
"22706","4"
"167886","4"
"176788","4"
"17742","4"
"99876","4"
"22707","4"
"176775","4"
"32338","4"
"26605","4"
"17740","4"
"167884","4"
"186142","4"
"32379","4"
"218916","4"
"99841","4"
"226502","4"
"239069","4"
"254697","4"
"247708","4"
"32273","4"
"26603","4"
"33422","4"
"17741","4"
"167886","4"
"225111","4"
"218918","4"
"219831","4"
"233159","4"
"239064","4"
"247651","4"
"194501","4"
"272729","4"
"26609","4"
"33448","4"
"17742","4"
"167888","4"
"156641","4"
"218917","4"
"99876","4"
"241762","4"
"18130","3"
"28311","3"
"32315","3"
"100346","3"
"36522","3"
"26596","3"
"33306","3"
"151239","3"
"171565","3"
"187399","3"
"194457","3"
"224339","3"
"224630","3"
"239071","3"
"239312","3"
"167865","3"
"18175","4"
"209324","4"
"251635","4"
"145227","4"
"209323","4"
"260466","4"
"256252","4"
"273376","4"
"90992","4"
"140169","4"
"247635","4"
"18192","3"
"131995","3"
"122247","3"
"182976","3"
"188349","3"
"32441","3"
"194448","3"
"224323","3"
"260022","3"
"239037","3"
"259103","3"
"18193","3"
"85680","3"
"32733","3"
"100349","3"
"132103","3"
"196776","3"
"194458","3"
"224288","3"
"227252","3"
"238855","3"
"235927","3"
"276957","3"
"102672","4"
"102761","4"
"102676","4"
"16741","4"
"28085","4"
"28086","3"
"28096","4"
"28102","1"
"28309","3"
"28318","3"
"25131","4"
"18175","4"
"277196","4"
"18176","4"
"267581","4"
"18178","4"
"90992","4"
"190622","4"
"265397","4"
"29285","3"
"187066","3"
"187068","3"
"194432","3"
"29300","4"
"14755","4"
"99841","4"
"17740","4"
"226502","4"
"254697","4"
"29301","4"
"99873","4"
"17741","4"
"236759","4"
"194501","4"
"33422","4"
"288894","4"
"300327","4"
"29302","4"
"99876","4"
"17742","4"
"256253","4"
"150673","4"
"32106","3"
"32541","5"
"37049","3"
"319872","2"
"55295","3"
"235142","3"
"275862","3"
"290315","3"
"281587","3"
"80074","3"
"58006","3"
"76713","3"
"82272","3"
"78651","3"
"112863","3"
"145627","3"
"172070","3"
"176430","3"
"186886","3"
"229727","3"
"285156","3"
"318099","3"
"75434","5"
"222517","5"
"14443","4"
"18155","4"
"76486","4"
"76607","2"
"76610","4"
"101496","4"
"76614","4"
"76618","4"
"77181","5"
"77204","2"
"302905","2"
"77208","2"
"238152","2"
"278914","2"
"288425","2"
"77323","4"
"77428","3"
"32477","3"
"77860","4"
"124203","4"
"165125","4"
"183352","4"
"77620","4"
"116261","4"
"109732","4"
"124160","4"
"183351","4"
"186962","4"
"271260","2"
"289603","2"
"78385","3"
"78850","3"
"78201","2"
"77204","2"
"78203","2"
"78406","2"
"280650","2"
"302762","2"
"78406","2"
"281655","2"
"78204","2"
"77208","2"
"301292","2"
"13745","3"
"282573","3"
"327247","3"
"31418","3"
"78668","3"
"25115","3"
"106451","3"
"112798","3"
"226018","3"
"33230","3"
"303424","3"
"300838","3"
"316525","3"
"305564","3"
"313961","3"
"235635","3"
"328120","3"
"78383","3"
"13744","3"
"116207","3"
"78384","3"
"56518","3"
"28311","3"
"83847","3"
"5923","3"
"156781","3"
"34397","3"
"210664","3"
"224339","3"
"226005","3"
"167865","3"
"36522","3"
"269088","3"
"271049","3"
"257029","3"
"276099","3"
"293390","3"
"293390","3"
"265744","3"
"292913","3"
"298328","3"
"305822","3"
"298954","3"
"306754","3"
"151239","3"
"317796","3"
"107976","3"
"309184","3"
"344288","3"
"225432","3"
"78425","3"
"201114","3"
"86309","3"
"78438","3"
"80603","5"
"78860","4"
"78904","5"
"79001","2"
"101496","4"
"85539","3"
"226265","4"
"227124","4"
"238572","4"
"273208","4"
"275016","4"
"285267","4"
"238701","4"
"238701","4"
"309654","4"
"312174","2"
"80506","4"
"80507","4"
"81071","3"
"24751","3"
"81300","3"
"275719","3"
"81406","4"
"90364","4"
"150206","4"
"81409","4"
"90328","4"
"167887","4"
"81410","4"
"101917","4"
"82260","5"
"81491","4"
"119628","4"
"101451","4"
"233168","4"
"270059","4"
"294193","4"
"285885","4"
"297883","4"
"319866","4"
"321412","4"
"341987","4"
"81565","4"
"210956","4"
"319584","4"
"81571","4"
"121688","4"
"252338","4"
"225525","4"
"253509","4"
"270056","4"
"278821","4"
"303374","4"
"321491","4"
"341988","4"
"81600","4"
"122255","4"
"226369","4"
"272891","4"
"278820","4"
"303432","4"
"306974","4"
"313304","4"
"321492","4"
"313957","4"
"322266","4"
"319579","4"
"81610","4"
"82952","4"
"261914","4"
"264167","4"
"281301","4"
"281713","4"
"85121","3"
"81612","4"
"82998","4"
"78853","4"
"198150","4"
"261888","4"
"264171","4"
"269100","4"
"279088","4"
"281304","4"
"235928","4"
"281715","4"
"303877","4"
"298978","4"
"173272","3"
"85118","3"
"177705","3"
"81659","4"
"260147","4"
"81661","4"
"102648","4"
"116195","4"
"78948","4"
"122255","4"
"260190","4"
"246725","4"
"224338","4"
"255326","4"
"245463","4"
"81674","4"
"102647","4"
"116199","4"
"124211","4"
"177660","4"
"78935","4"
"201220","4"
"224192","4"
"101496","4"
"220311","4"
"246726","4"
"245518","4"
"317053","4"
"81679","4"
"102658","4"
"124161","4"
"165124","4"
"189581","4"
"78938","4"
"101451","4"
"246728","4"
"252985","4"
"319900","4"
"81718","3"
"81720","4"
"81725","3"
"77428","3"
"26629","3"
"32744","3"
"14937","3"
"79014","2"
"83752","4"
"335327","4"
"298792","4"
"83763","4"
"235928","4"
"299190","4"
"312426","4"
"320981","4"
"83765","4"
"301563","4"
"260057","4"
"335320","4"
"285889","4"
"83768","4"
"83902","2"
"83921","3"
"173272","3"
"32597","3"
"82437","4"
"150657","3"
"84809","4"
"84825","4"
"255746","4"
"242977","4"
"273472","4"
"291705","4"
"242977","4"
"84810","4"
"84826","4"
"206917","4"
"219437","4"
"242978","4"
"282673","4"
"245860","4"
"303104","4"
"305562","4"
"321260","4"
"84815","4"
"84828","4"
"150662","4"
"194930","4"
"223647","4"
"283035","4"
"299192","4"
"305566","4"
"85107","3"
"84820","4"
"84827","4"
"194932","4"
"282688","4"
"245506","4"
"84829","2"
"84931","5"
"84932","5"
"145653","5"
"32440","3"
"85214","3"
"20038","3"
"85697","3"
"125980","2"
"86008","3"
"141311","3"
"167401","3"
"82260","5"
"86110","3"
"86127","3"
"86564","4"
"1555","4"
"86598","4"
"1556","4"
"156972","4"
"86613","4"
"1553","4"
"86616","4"
"1554","4"
"104180","3"
"2389","3"
"160190","3"
"203567","3"
"31233","3"
"112870","3"
"31835","3"
"2388","3"
"33230","3"
"160189","3"
"224502","3"
"31862","2"
"183496","3"
"32597","3"
"317906","2"
"215629","5"
