"92921","062477","001"
"92922","062472","001"
"92926","062307","001"
"92926","062427","001"
"92927","086277","001"
"92927","086415","001"
"92930","Other","000"
"92952","Other","000"
"92974","Other","000"
"92988","017011","001"
"93006","088703","001"
"93007","050698","002"
"93009","019921","001"
"93014","019700","001"
"93122","085953","001"
"93132","080629","002"
"93140","Other","000"
"93143","073695","001"
"93144","020080","001"
"93151","071235","001"
"93164","Other","000"
"93169","018894","000"
"93172","070631","000"
"93175","Other","000"
"93176","019048","001"
"93182","Other","000"
"93184","Other","000"
"93187","062474","001"
"93187","062506","001"
"93194","Other","000"
"93235","062816","004"
"93245","Other","000"
"93247","020126","001"
"93251","088497","001"
"93254","011757","004"
"93346","Other","000"
"93349","Other","000"
"93367","074378","001"
"93368","017118","001"
"93368","Other","000"
"93385","Other","000"
"93399","074378","002"
"93405","074281","001"
"93410","074281","003"
"93416","074329","001"
"93419","Other","000"
"93428","074281","002"
"93442","019614","000"
"93446","074251","001"
"93449","017525","UNK"
"93450","016418","002"
"93453","018553","002"
"93455","017525","001"
"93456","074251","001"
"93457","018154","001"
"93458","017525","UNK"
"93459","018553","003"
"93460","018104","001"
"93462","019057","002"
"93463","018238","002"
"93465","019057","001"
"93466","019057","004"
"93468","019057","003"
"93469","016418","001"
"93470","016418","003"
"93472","050649","002"
"93473","017525","UNK"
"93474","018731","001"
"93476","050649","001"
"93478","018713","001"
"93479","070980","001"
"93480","018731","002"
"93481","019204","002"
"93483","019614","000"
"93484","019614","000"
"93485","018766","003"
"93486","018766","002"
"93489","006773","003"
"93490","018154","003"
"93492","019532","000"
"93493","006773","005"
"93495","050662","001"
"93496","009170","003"
"93497","018063","000"
"93497","018063","002"
"93499","018225","001"
"93500","009170","002"
"93501","018063","001"
"93502","050664","002"
"93503","017532","002"
"93504","018207","001"
"93505","016320","003"
"93507","020051","004"
"93508","018723","001"
"93510","018723","002"
"93511","018081","001"
"93512","050475","002"
"93513","050261","002"
"93514","012141","001"
"93516","020051","002"
"93519","050162","002"
"93521","084500","001"
"93522","Other","000"
"93523","050162","001"
"93524","050162","000"
"93525","018343","000"
"93526","018343","000"
"93527","Other","000"
"93528","012775","002"
"93529","Other","000"
"93531","012524","001"
"93532","061905","002"
"93533","050528","001"
"93534","050512","001"
"93536","019129","003"
"93537","017498","001"
"93538","019129","001"
"93539","017377","002"
"93540","007883","003"
"93541","Other","000"
"93545","017498","003"
"93546","017498","002"
"93547","018238","001"
"93559","017498","000"
"93559","017532","003"
"93566","019778","001"
"93570","019778","002"
"93581","019221","001"
"93582","017447","002"
"93586","004782","002"
"93591","018998","001"
"93601","018998","002"
"93602","018998","003"
"93603","018998","005"
"93604","018201","001"
"93608","019558","002"
"93610","019643","003"
"93611","011011","006"
"93627","Other","000"
"93629","019643","004"
"93630","020051","001"
"93631","019778","003"
"93633","017821","002"
"93634","020062","004"
"93635","050611","002"
"93636","011529","002"
"93638","Other","000"
"93639","017386","002"
"93641","017386","001"
"93643","087318","001"
"93644","083220","UNK"
"93647","011459","004"
"93649","017386","000"
"93650","050674","002"
"93651","083220","001"
"93652","083220","UNK"
"93653","020186","003"
"93656","020186","001"
"93657","016273","001"
"93659","017581","003"
"93661","019766","004"
"93662","019684","002"
"93663","011839","004"
"93664","019766","002"
"93665","019462","001"
"93667","015500","002"
"93668","015500","004"
"93671","011839","001"
"93672","011210","001"
"93673","011839","003"
"93674","004782","003"
"93677","018147","003"
"93678","Other","000"
"93680","019204","001"
"93683","015500","005"
"93684","Other","000"
"93685","012796","002"
"93686","050621","002"
"93687","050621","001"
"93688","019558","001"
"93689","004782","001"
"93691","019558","003"
"93692","011792","001"
"93697","004782","004"
"93700","011011","004"
"93714","019766","003"
"93718","019558","004"
"93730","019462","002"
"93742","019384","002"
"93799","017854","001"
"93800","017854","002"
"93801","018164","003"
"93804","017463","002"
"93808","020092","001"
"93820","020092","002"
"93825","017463","004"
"93826","017463","005"
"93834","004782","004"
"93835","Other","000"
"94015","Other","000"
"94066","Other","000"
"94069","020051","004"
"94084","018936","006"
"94138","Other","000"
"94390","Other","000"
"94406","Other","000"
"94480","Other","000"
"94526","Other","000"
"94610","064063","001"
"94643","089160","001"
"94774","Other","000"
"94775","Other","000"
"94876","018225","001"
"94877","018225","003"
"94877","074700","003"
"94881","018225","002"
"94881","074700","001"
"94900","020357","001"
"94912","061015","001"
"94917","020357","002"
"95045","Other","000"
"95098","019787","002"
"95155","019583","001"
"95172","074105","003"
"95172","074121","003"
"95172","074140","003"
"95172","074163","003"
"95172","074410","003"
"95172","075927","003"
"95172","077339","001"
"95176","074151","002"
"95176","074246","002"
"95176","074281","002"
"95176","074890","002"
"95178","070624","001"
"95178","070674","001"
"95178","070900","001"
"95178","071149","001"
"95179","040124","001"
"95179","040188","001"
"95179","087499","001"
"95179","089346","001"
"95181","Other","000"
"95195","072652","001"
"95199","074326","001"
"95200","018655","002"
"95201","018644","003"
"95203","040256","002"
"95203","088832","001"
"95208","008303","002"
"95214","084606","001"
"95224","021402","001"
"95224","Other","000"
"95226","081031","001"
"95228","084604","001"
"95231","070312","001"
"95235","017463","000"
"95235","017463","004"
"95235","070330","001"
"95238","Other","000"
"95239","019670","001"
"95322","017821","002"
"95330","011145","002"
"95332","011145","004"
"95334","018201","001"
"95337","018445","001"
"95344","018445","002"
"95345","018017","001"
"95349","018185","001"
"95352","016059","002"
"95353","016059","001"
"95354","018017","002"
"95355","017911","001"
"95356","017911","002"
"95357","013402","001"
"95365","013402","002"
"95368","073671","000"
"95368","073671","001"
"95393","088088","001"
"95393","089367","001"
"95394","073288","001"
"95394","074644","001"
"95394","076704","002"
"95396","089007","001"
"95409","073652","001"
"95478","Other","000"
"95481","Other","000"
"95486","Other","000"
"95490","Other","000"
"95494","Other","000"
"95499","Other","000"
"95520","Other","000"
"95525","Other","000"
"95527","Other","000"
"95569","Other","000"
"95574","088811","001"
"95576","Other","000"
"95579","071918","001"
"95583","087294","001"
"95592","Other","000"
"95610","088864","001"
"95623","088897","001"
"95654","073143","001"
"95654","073683","001"
"95654","074421","001"
"95662","087056","001"
"95662","088205","001"
"95663","070231","001"
"95663","070541","001"
"95665","089398","001"
"95666","088548","001"
"95667","Other","000"
"95668","063029","000"
"95668","063083","001"
"95672","074100","003"
"95672","074246","003"
"95672","074281","003"
"95672","074401","003"
"95672","074568","003"
"95674","Other","000"
"95675","073618","001"
"95675","074260","001"
"95679","070975","001"
"95681","073607","001"
"95681","074260","003"
"95683","019537","003"
"95685","019537","002"
"95688","009218","007"
"95690","009218","018"
"95693","018333","001"
"95694","070974","001"
"95697","072316","001"
"95697","072893","001"
"95698","086009","001"
"95698","088885","001"
"95698","089400","001"
"95702","070150","001"
"95702","071449","001"
"95705","070795","000"
"95705","073209","001"
"95707","062298","003"
"95708","040218","002"
"95708","085031","000"
"95708","085966","001"
"95708","089399","001"
"95712","070147","001"
"95712","070269","001"
"95712","071450","001"
"95719","Other","000"
"95721","072317","001"
"95721","072620","000"
"95721","072894","001"
"95724","019766","001"
"95726","073025","001"
"95726","073456","001"
"95726","073475","001"
"95726","073542","001"
"95737","073026","001"
"95737","073457","001"
"95737","073543","001"
"95739","018343","005"
"95741","089175","001"
"95741","089536","001"
"95741","089718","001"
"95746","Other","000"
"96072","Other","000"
"96093","020152","002"
"96097","020152","003"
"96101","020152","005"
"96102","020152","004"
"96107","020357","001"
"96108","020357","002"
"96112","086162","002"
"96113","019828","001"
"96117","018741","001"
"96119","062252","001"
"96128","087385","001"
"96129","Other","000"
"96130","017814","001"
"96153","018538","002"
"96157","020198","002"
"96160","020198","001"
"96179","085025","001"
"96179","088799","001"
"96283","017963","001"
"96286","019201","002"
"96298","Other","000"
"96302","Other","000"
"96342","020305","001"
"96351","084499","001"
"96355","089451","001"
"96362","012524","004"
"96367","012775","001"
"96368","062746","001"
"96371","062298","002"
"96395","Other","000"
"96566","017922","001"
"96572","018063","001"
"96575","018938","001"
"96678","019834","004"
"96755","Other","000"
"96797","080505","001"
"96797","089472","001"
"96806","074703","001"
"96810","070868","001"
"96813","Other","000"
"96829","087872","001"
"96830","088008","001"
"96831","088251","001"
"96832","088254","001"
"96835","074702","001"
"96836","062512","001"
"96837","Other","000"
"96840","Other","000"
"96842","Other","000"
"96854","Other","000"
"96861","Other","000"
"97005","Other","000"
"97007","Other","000"
"97008","Other","000"
"97017","Other","000"
"97030","017849","001"
"97032","020281","002"
"97076","074330","001"
"97096","Other","000"
"97107","Other","000"
"97136","Other","000"
"97351","Other","000"
"97357","Other","000"
"97391","040330","002"
"97391","Other","000"
"97397","087717","001"
"97397","089001","001"
"97398","070035","001"
"97411","Other","000"
"97471","Other","000"
"97473","Other","000"
"97529","088833","001"
"97531","086748","001"
"97532","088626","001"
"97534","040010","001"
"97534","040391","001"
"97534","087294","001"
"97569","Other","000"
"97599","062205","001"
"97599","064061","001"
"97617","050218","000"
"97618","050162","003"
"97621","072640","001"
"97623","050592","001"
"97627","081165","001"
"97627","087761","001"
"97632","040319","001"
"97632","084285","001"
"97632","085082","001"
"97663","074121","003"
"97663","074140","003"
"97665","084276","002"
"97665","085123","001"
"97666","Other","000"
"97674","074367","002"
"97675","072557","000"
"97676","073143","001"
"97680","087499","001"
"97681","074142","002"
"97682","074129","002"
"97683","074129","003"
"97684","019583","001"
"97688","006488","UNK"
"97689","020192","001"
"97698","074140","001"
"97699","020089","000"
"97706","006488","UNK"
"97707","Other","000"
"97710","084427","001"
"97717","Other","000"
"97718","012151","000"
"97719","072556","001"
"97720","020103","001"
"97721","020103","002"
"97722","Other","000"
"97724","019579","001"
"97726","070868","001"
"97726","074060","001"
"97728","083734","001"
"97729","020235","001"
"97732","Other","000"
"97736","Other","000"
"97737","020151","004"
"97740","020460","001"
"97741","062205","002"
"97791","Other","000"
"97825","Other","000"
"97938","074365","001"
"97941","074132","001"
"97942","074132","002"
"97943","074132","004"
"97946","074132","003"
"97949","Other","000"
"97950","074365","004"
"97951","074365","003"
"97962","074365","002"
"97985","062347","001"
"97989","Other","000"
"98002","Other","000"
"98007","Other","000"
"98008","Other","000"
"98009","Other","000"
"98017","Other","000"
"98039","Other","000"
"98051","020375","001"
"98057","020375","002"
"98061","Other","000"
"98064","020375","001"
"98065","020375","002"
"98079","Other","000"
"98082","Other","000"
"98084","020222","001"
"98092","Other","000"
"98098","Other","000"
"98103","Other","000"
"98104","Other","000"
"98106","Other","000"
"98107","Other","000"
"98108","Other","000"
"98110","Other","000"
"98111","Other","000"
"98113","Other","000"
"98116","Other","000"
"98122","Other","000"
"98123","Other","000"
"98125","Other","000"
"98126","Other","000"
"98129","Other","000"
"98131","Other","000"
"98137","Other","000"
"98234","020987","001"
"98270","074271","001"
"98278","074271","001"
"98316","018675","001"
"98320","020357","002"
"98326","061639","001"
"98328","084283","001"
"98328","087772","001"
"98331","089683","001"
"98334","020411","001"
"98368","Other","000"
"98374","Other","000"
"98382","Other","000"
"98399","Other","000"
"98400","Other","000"
"98403","Other","000"
"98404","Other","000"
"98405","Other","000"
"98406","Other","000"
"98409","Other","000"
"98457","Other","000"
"98493","085162","001"
"98503","081319","001"
"98514","084697","001"
"98569","Other","000"
"98570","Other","000"
"98575","Other","000"
"98600","020406","001"
"98603","020406","002"
"98666","Other","000"
"98671","Other","000"
"98684","074081","001"
"98685","040054","001"
"98686","040054","001"
"98694","Other","000"
"98696","Other","000"
"98697","Other","000"
"98701","Other","000"
"98706","Other","000"
"98712","070847","001"
"98712","071291","001"
"98715","Other","000"
"98725","071365","001"
"98733","063350","001"
"98745","063350","002"
"98747","071364","001"
"98805","Other","000"
"98938","Other","000"
"99093","018579","001"
"99101","084916","001"
"99102","018823","001"
"99105","084697","001"
"99106","084048","001"
"99113","050625","001"
"99115","080925","001"
"99116","084048","002"
"99120","080817","002"
"99121","Other","000"
"99140","Other","000"
"99143","Other","000"
"99154","Other","000"
"99180","020322","001"
"99223","018147","002"
"99246","Other","000"
"99251","Other","000"
"99281","Other","000"
"99332","Other","000"
"99558","Other","000"
"99706","Other","000"
"99745","019684","001"
"99746","017963","002"
"99751","070277","001"
"99752","017498","003"
"99753","073652","001"
"99757","040412","001"
"99758","019787","002"
"99763","086183","001"
"99763","088487","001"
"99764","074105","001"
"99764","074140","001"
"99764","074207","001"
"99764","074410","001"
"99764","075927","001"
"99764","076494","001"
"99765","074105","002"
"99765","074140","002"
"99765","074207","002"
"99765","074410","002"
"99771","084277","001"
"99771","084616","001"
"99771","085159","001"
"99774","018828","000"
"99775","017963","000"
"99775","017963","001"
"99778","018422","003"
"99778","074270","001"
"99779","Other","000"
"99780","Other","000"
"99781","019851","001"
"99782","019851","002"
"99784","019851","003"
"99786","017532","003"
"99789","Other","000"
"99790","070781","001"
"99790","071134","001"
"99790","071307","000"
"99791","Other","000"
"99793","017498","002"
"99796","070153","001"
"99796","070324","001"
"99796","070706","001"
"99796","071135","001"
"99796","071321","000"
"99796","071321","001"
"99797","072265","001"
"99797","088894","001"
"99797","089059","001"
"99799","Other","000"
"99804","008943","001"
"99808","070944","001"
"99812","018823","001"
"99812","070449","001"
"99814","Other","000"
"99823","019787","003"
"99828","019839","002"
"99830","070528","001"
"99830","076796","003"
"99833","070184","000"
"99833","070184","001"
"99833","071250","001"
"99836","074464","001"
"99839","040103","003"
"99839","088877","001"
"99840","088497","001"
"99841","071086","001"
"99841","071193","001"
"99841","071589","001"
"99841","072553","001"
"99841","072926","001"
"99844","019856","001"
"99845","018764","001"
"99845","070027","001"
"99845","070035","001"
"99845","070040","001"
"99849","004782","003"
"99850","019856","002"
"99870","080937","002"
"99870","087425","001"
"99870","089776","001"
"99872","083745","001"
"99873","071194","001"
"99873","071590","001"
"99873","072554","001"
"99875","070345","001"
"99875","071068","001"
"99875","071108","001"
"99876","071088","001"
"99876","072555","001"
"99876","072928","001"
"99877","Other","000"
"99880","086961","002"
"99880","088467","001"
"99882","086962","001"
"99886","088617","001"
"99886","089381","001"
"99888","088619","001"
"99888","089383","001"
"99964","Other","000"
"100001","006488","007"
"100001","Other","000"
"100046","Other","000"
"100051","Other","000"
"100112","020220","004"
"100119","020220","004"
"100119","021425","001"
"100120","020220","004"
"100120","021425","001"
"100122","020220","004"
"100123","020220","002"
"100123","021425","003"
"100124","020220","002"
"100125","Other","000"
"100127","Other","000"
"100134","019452","001"
"100135","020220","001"
"100135","021425","002"
"100137","020220","001"
"100137","021425","002"
"100190","074305","001"
"100193","074431","001"
"100202","074185","003"
"100204","040034","001"
"100208","074185","004"
"100213","Other","000"
"100214","Other","000"
"100227","074185","002"
"100228","074185","001"
"100229","050625","001"
"100232","050625","002"
"100337","Other","000"
"100345","Other","000"
"100346","089883","001"
"100348","Other","000"
"100349","081083","001"
"100350","020261","001"
"100351","020261","002"
"100353","Other","000"
"100355","084092","003"
"100355","085740","001"
"100355","087128","001"
"100355","088734","001"
"100359","074377","001"
"100363","074377","003"
"100366","074377","002"
"100371","Other","000"
"100373","Other","000"
"100375","Other","000"
"100378","Other","000"
"100380","Other","000"
"100382","Other","000"
"100384","Other","000"
"100385","Other","000"
"100386","Other","000"
"100453","Other","000"
"100594","Other","000"
"100603","Other","000"
"100850","Other","000"
"100854","Other","000"
"100883","Other","000"
"100927","080212","001"
"100928","087425","001"
"100930","Other","000"
"100937","089718","001"
"100953","Other","000"
"100962","089595","001"
"100970","020411","001"
"100971","088761","001"
"100975","088762","001"
"100984","018615","001"
"100985","Other","000"
"100993","062396","001"
"100993","062676","001"
"101004","Other","000"
"101014","061926","000"
"101031","018675","001"
"101049","018651","002"
"101053","018651","003"
"101059","018651","001"
"101061","Other","000"
"101075","Other","000"
"101084","Other","000"
"101085","Other","000"
"101089","Other","000"
"101091","Other","000"
"101092","Other","000"
"101117","Other","000"
"101118","Other","000"
"101140","020212","002"
"101140","Other","000"
"101143","Other","000"
"101151","Other","000"
"101166","074405","002"
"101170","074405","001"
"101193","085683","001"
"101194","Other","000"
"101321","018854","001"
"101322","073025","001"
"101322","073542","001"
"101323","073026","001"
"101327","Other","000"
"101331","062343","000"
"101332","018852","001"
"101334","070855","001"
"101338","083177","002"
"101339","019777","001"
"101343","019777","002"
"101387","020334","001"
"101397","081235","001"
"101401","Other","000"
"101404","Other","000"
"101406","Other","000"
"101407","Other","000"
"101408","Other","000"
"101409","Other","000"
"101411","Other","000"
"101412","Other","000"
"101414","Other","000"
"101418","Other","000"
"101423","020459","001"
"101430","Other","000"
"101431","Other","000"
"101433","070998","001"
"101438","018852","001"
"101438","070215","001"
"101439","Other","000"
"101442","083177","002"
"101443","Other","000"
"101444","019558","002"
"101446","070999","001"
"101446","075604","001"
"101447","017463","005"
"101447","070986","001"
"101447","071935","001"
"101447","075682","003"
"101448","087479","001"
"101448","087761","001"
"101448","088496","001"
"101450","019558","003"
"101451","074112","001"
"101451","074215","001"
"101451","074342","001"
"101451","074479","001"
"101458","087978","001"
"101458","089489","001"
"101462","017783","002"
"101465","020459","002"
"101468","018998","001"
"101469","Other","000"
"101470","080352","001"
"101470","089245","001"
"101474","Other","000"
"101475","017920","004"
"101480","017532","002"
"101483","070790","001"
"101483","071437","001"
"101484","087717","001"
"101484","088685","001"
"101485","088349","001"
"101485","088618","001"
"101485","089382","001"
"101488","073589","001"
"101488","074260","002"
"101491","Other","000"
"101493","070666","000"
"101493","071975","000"
"101493","071975","001"
"101495","084122","001"
"101495","085162","001"
"101495","089246","001"
"101496","018276","002"
"101496","074046","002"
"101496","074112","002"
"101496","074174","002"
"101496","074215","002"
"101501","060359","001"
"101501","061461","001"
"101501","061505","001"
"101501","061591","001"
"101512","086066","001"
"101512","086223","001"
"101512","086925","001"
"101517","060469","003"
"101517","062343","000"
"101529","004782","001"
"101530","017376","000"
"101531","013416","004"
"101533","016798","001"
"101534","Other","000"
"101536","016584","002"
"101540","087537","001"
"101540","089367","001"
"101544","017920","003"
"101545","084276","002"
"101545","084615","001"
"101545","085123","001"
"101546","017386","001"
"101547","084500","001"
"101548","016418","004"
"101550","007073","000"
"101554","Other","000"
"101555","Other","000"
"101557","080600","001"
"101557","080680","001"
"101557","Other","000"
"101559","017386","002"
"101560","011839","001"
"101560","040159","001"
"101561","012157","001"
"101563","Other","000"
"101565","016584","003"
"101566","018593","001"
"101567","020092","001"
"101570","011792","001"
"101572","089451","001"
"101574","084499","001"
"101576","020062","002"
"101577","016320","003"
"101578","012365","005"
"101579","006773","005"
"101580","016979","002"
"101581","017377","002"
"101583","Other","000"
"101584","018207","002"
"101585","016584","004"
"101586","020092","001"
"101587","020051","004"
"101588","020092","002"
"101591","004782","004"
"101592","018413","002"
"101592","018487","002"
"101592","018569","001"
"101592","018823","002"
"101592","070450","001"
"101593","018225","002"
"101594","018569","005"
"101594","070528","001"
"101595","018225","001"
"101596","087127","001"
"101598","070343","001"
"101599","Other","000"
"101602","070344","001"
"101602","071205","001"
"101603","016798","002"
"101605","088369","001"
"101606","088364","001"
"101607","071974","001"
"101609","050533","001"
"101610","070212","001"
"101610","071973","001"
"101611","050007","002"
"101612","071972","001"
"101614","070033","001"
"101614","070044","001"
"101616","072838","001"
"101617","072837","001"
"101618","072556","001"
"101620","087716","001"
"101620","088684","001"
"101621","072651","001"
"101625","Other","000"
"101626","071976","001"
"101627","Other","000"
"101630","085082","001"
"101631","088119","001"
"101640","084285","001"
"101640","085082","001"
"101641","040161","001"
"101641","040230","001"
"101641","040317","001"
"101641","085223","001"
"101646","070154","001"
"101646","070228","001"
"101646","070325","001"
"101646","070707","001"
"101646","071136","001"
"101648","088148","001"
"101758","Other","000"
"101762","Other","000"
"101767","Other","000"
"101816","020144","005"
"101816","Other","000"
"101821","074223","001"
"101897","074143","001"
"101897","074217","001"
"101897","074644","001"
"101903","074143","001"
"101903","074644","001"
"101917","074085","003"
"101953","Other","000"
"101985","Other","000"
"102010","063001","001"
"102027","074143","002"
"102027","074644","002"
"102042","Other","000"
"102055","Other","000"
"102056","Other","000"
"102063","062825","001"
"102066","Other","000"
"102068","Other","000"
"102094","006488","007"
"102094","Other","000"
"102095","006488","007"
"102095","Other","000"
"102096","Other","000"
"102173","064103","001"
"102174","074245","001"
"102179","074245","002"
"102180","064097","001"
"102183","020326","001"
"102194","073306","001"
"102195","064117","001"
"102196","064117","002"
"102203","Other","000"
"102231","Other","000"
"102242","Other","000"
"102524","009175","001"
"102531","019384","002"
"102593","020379","001"
"102593","Other","000"
"102608","019906","002"
"102612","011757","001"
"102615","009866","002"
"102630","Other","000"
"102631","018422","000"
"102632","004782","004"
"102641","004782","003"
"102642","071403","001"
"102643","011839","000"
"102644","074226","001"
"102647","074215","002"
"102648","074215","003"
"102649","Other","000"
"102651","019777","004"
"102655","017498","000"
"102655","074388","003"
"102657","020031","002"
"102658","074215","001"
"102659","070449","001"
"102661","074121","001"
"102662","074121","002"
"102663","074121","003"
"102666","074330","001"
"102669","019537","004"
"102670","019537","003"
"102672","Other","000"
"102674","Other","000"
"102675","018517","001"
"102676","Other","000"
"102677","050278","001"
"102678","018703","001"
"102679","018163","001"
"102679","070919","001"
"102683","073144","001"
"102684","072710","001"
"102685","072711","001"
"102687","073568","001"
"102695","006488","UNK"
"102705","019737","001"
"102712","017598","000"
"102714","006488","UNK"
"102718","019962","001"
"102719","019537","002"
"102720","Other","000"
"102721","Other","000"
"102722","Other","000"
"102727","016832","003"
"102728","071801","001"
"102728","072101","001"
"102731","089456","001"
"102731","089685","001"
"102732","062427","001"
"102733","020408","001"
"102741","071450","001"
"102744","074300","001"
"102745","017381","001"
"102746","021402","009"
"102746","Other","000"
"102748","018703","002"
"102749","085825","001"
"102750","Other","000"
"102751","Other","000"
"102752","019643","002"
"102754","005010","000"
"102756","Other","000"
"102757","074226","002"
"102758","Other","000"
"102759","021402","010"
"102759","Other","000"
"102761","Other","000"
"102762","062269","UNK"
"102764","020281","002"
"102765","011839","001"
"102766","Other","000"
"102767","Other","000"
"102775","070566","001"
"102785","070581","001"
"102786","074644","001"
"102791","074260","002"
"102793","074260","003"
"102795","074644","002"
"102795","076704","003"
"102805","050536","001"
"102806","050536","001"
"102845","Other","000"
"102873","020210","002"
"102956","040282","001"
"102960","040282","002"
"102967","074421","001"
"102969","011210","001"
"102974","081297","001"
"103022","073250","001"
"103023","Other","000"
"103033","Other","000"
"103034","Other","000"
"103045","Other","000"
"103077","072651","001"
"103081","074045","001"
"103097","Other","000"
"103196","Other","000"
"103207","Other","000"
"103208","050715","001"
"103211","Other","000"
"103212","020225","003"
"103228","018413","002"
"103228","018487","002"
"103231","018413","001"
"103231","018487","001"
"103247","074201","002"
"103249","074260","001"
"103304","Other","000"
"103337","Other","000"
"103360","073580","001"
"103366","Other","000"
"103367","061411","001"
"103368","Other","000"
"103369","074434","002"
"103370","074434","001"
"103371","050589","001"
"103374","050589","002"
"103386","074434","003"
"103387","074434","004"
"103390","089343","001"
"103391","060711","000"
"103392","020439","001"
"103393","074288","002"
"103394","074288","001"
"103396","020439","002"
"103397","088001","001"
"103397","089431","001"
"103405","019583","001"
"103406","019583","002"
"103407","019816","001"
"103408","074207","003"
"103408","074367","002"
"103410","019201","003"
"103411","073638","001"
"103411","074102","002"
"103412","050564","002"
"103418","Other","000"
"103422","062683","000"
"103424","074121","002"
"103424","074207","002"
"103426","072051","001"
"103427","062702","000"
"103427","062761","001"
"103428","018703","001"
"103429","089346","001"
"103430","070756","001"
"103430","071343","001"
"103431","020142","002"
"103432","Other","000"
"103433","017463","000"
"103435","050512","001"
"103436","018841","004"
"103437","040256","001"
"103437","089245","001"
"103438","089247","001"
"103439","020134","001"
"103440","017944","001"
"103441","019537","003"
"103442","073144","001"
"103442","073683","001"
"103442","074436","001"
"103443","017463","005"
"103443","070986","001"
"103443","071935","001"
"103444","081150","001"
"103444","088618","001"
"103445","062286","000"
"103446","074151","003"
"103451","074416","001"
"103452","074396","001"
"103488","Other","000"
"103492","074126","001"
"103493","018264","001"
"103495","074126","002"
"103525","Other","000"
"103535","074410","001"
"103536","074410","003"
"103542","074410","002"
"103568","Other","000"
"103570","019898","002"
"103574","018983","007"
"103580","Other","000"
"103581","019898","003"
"103588","Other","000"
"103589","Other","000"
"103590","019898","003"
"103591","Other","000"
"103597","019898","002"
"103599","017371","003"
"103603","Other","000"
"103610","Other","000"
"103611","Other","000"
"103623","Other","000"
"103632","Other","000"
"103637","Other","000"
"103648","018817","002"
"103650","074472","003"
"103663","018013","001"
"103667","018013","002"
"103669","018013","004"
"103672","018013","003"
"103681","061454","001"
"103682","Other","000"
"103687","061454","003"
"103693","018343","005"
"103693","074472","001"
"103694","018343","002"
"103694","074472","002"
"103699","Other","000"
"103700","018343","003"
"103700","074472","004"
"103704","Other","000"
"103705","Other","000"
"103745","Other","000"
"103749","020084","001"
"103751","074416","001"
"103752","Other","000"
"103776","019892","001"
"103795","073289","001"
"103795","074644","002"
"103799","019152","002"
"103806","019152","001"
"103834","Other","000"
"103839","019034","002"
"103888","017714","001"
"103902","019790","001"
"103907","086195","001"
"103908","018976","004"
"103909","050716","001"
"103916","089414","001"
"103927","018983","009"
"103928","018983","009"
"103963","020312","001"
"103964","Other","000"
"103967","020312","002"
"103983","Other","000"
"104014","050722","001"
"104015","Other","000"
"104016","Other","000"
"104017","064062","001"
"104019","Other","000"
"104020","Other","000"
"104022","064140","001"
"104025","064140","001"
"104026","064140","001"
"104037","Other","000"
"104041","Other","000"
"104047","Other","000"
"104051","Other","000"
"104053","Other","000"
"104056","Other","000"
"104059","Other","000"
"104083","070943","001"
"104084","062615","001"
"104085","062457","001"
"104087","062347","001"
"104092","Other","000"
"104099","071383","001"
"104101","086277","001"
"104105","089129","001"
"104109","086277","001"
"104111","081113","001"
"104115","088003","001"
"104115","089433","001"
"104116","073193","001"
"104120","086748","001"
"104121","Other","000"
"104122","Other","000"
"104123","060736","001"
"104124","060736","002"
"104125","086833","001"
"104127","072640","001"
"104131","089007","001"
"104132","Other","000"
"104133","Other","000"
"104135","084394","001"
"104135","088228","001"
"104136","071143","001"
"104139","070062","001"
"104145","040168","001"
"104145","087143","001"
"104146","040166","001"
"104146","088638","001"
"104148","Other","000"
"104151","Other","000"
"104159","Other","000"
"104160","070755","001"
"104161","040070","001"
"104162","Other","000"
"104164","Other","000"
"104165","040190","001"
"104165","088596","001"
"104167","040226","001"
"104168","040226","003"
"104170","040106","001"
"104170","040219","001"
"104171","040417","001"
"104171","089074","000"
"104172","089066","000"
"104173","088008","001"
"104174","083965","001"
"104175","070944","001"
"104178","Other","000"
"104180","Other","000"
"104181","Other","000"
"104182","072494","001"
"104183","071500","001"
"104184","087102","001"
"104185","087104","001"
"104186","089124","001"
"104190","063211","001"
"104192","Other","000"
"104198","Other","000"
"104200","074223","001"
"104200","074370","001"
"104201","074223","002"
"104201","074370","002"
"104203","Other","000"
"104226","017443","002"
"104243","Other","000"
"104246","Other","000"
"104250","Other","000"
"104253","Other","000"
"104255","Other","000"
"104256","Other","000"
"104257","Other","000"
"104261","Other","000"
"104262","Other","000"
"104264","Other","000"
"104265","Other","000"
"104266","Other","000"
"104268","Other","000"
"104269","Other","000"
"104270","Other","000"
"104272","Other","000"
"104273","Other","000"
"104274","Other","000"
"104277","Other","000"
"104279","Other","000"
"104383","Other","000"
"104407","Other","000"
"104410","080029","001"
"104443","Other","000"
"104507","064076","001"
"104595","Other","000"
"104598","016418","001"
"104621","012151","009"
"104626","071525","001"
"104629","086445","001"
"104629","087093","001"
"104629","087318","001"
"104637","084279","001"
"104638","070098","001"
"104640","070980","001"
"104641","018703","001"
"104642","073186","001"
"104644","060469","001"
"104644","060704","001"
"104644","061837","001"
"104644","062343","000"
"104644","062752","001"
"104646","070920","001"
"104646","071457","001"
"104646","071620","001"
"104648","070856","001"
"104648","071367","001"
"104648","071424","001"
"104649","070919","001"
"104649","071427","001"
"104649","071638","001"
